symbol,timestamp,open,high,low,close,volume,sentiment_score
AAPL,2025-07-03 13:28:00,535.15,534.92,530.26,532.75,1468,0.0
AAPL,2025-07-03 13:29:00,527.19,526.7,523.28,524.68,4772,0.0
AAPL,2025-07-03 13:30:00,517.13,520.42,512.35,515.78,4651,0.0
AAPL,2025-07-03 13:31:00,515.84,516.32,513.8,514.17,2393,0.0
AAPL,2025-07-03 13:32:00,528.11,531.5,526.59,530.71,895,0.0
AAPL,2025-07-03 13:33:00,538.82,541.07,533.51,538.6,589,0.0
AAPL,2025-07-03 13:34:00,533.36,536.71,531.7,533.6,2962,0.0
AAPL,2025-07-03 13:35:00,533.37,540.64,532.43,535.73,962,0.0
AAPL,2025-07-03 13:36:00,537.94,544.44,535.96,540.43,1164,0.0
AAPL,2025-07-03 13:37:00,551.98,555.13,550.34,554.17,4958,1.0
AAPL,2025-07-03 13:38:00,565.83,564.56,558.37,563.06,4150,0.0
AAPL,2025-07-03 13:39:00,565.99,570.73,562.56,566.48,891,0.0
AAPL,2025-07-03 13:40:00,544.7,546.26,537.88,543.09,3182,0.0
AAPL,2025-07-03 13:41:00,542.04,544.67,540.18,542.96,2923,0.0
AAPL,2025-07-03 13:42:00,552.86,555.41,548.21,553.28,2458,0.0
AAPL,2025-07-03 13:43:00,547.81,553.95,548.33,549.08,723,0.0
AAPL,2025-07-03 13:44:00,561.94,563.73,557.94,559.44,4536,0.0
AAPL,2025-07-03 13:45:00,541.12,541.21,537.2,539.85,1609,0.0
AAPL,2025-07-03 13:46:00,539.92,542.7,539.14,542.01,3338,0.0
AAPL,2025-07-03 13:47:00,533.36,538.2,533.63,534.69,3763,0.0
AAPL,2025-07-03 13:48:00,524.74,528.17,520.71,522.96,2463,0.0
AAPL,2025-07-03 13:49:00,544.14,543.93,539.67,543.59,4129,0.0
AAPL,2025-07-03 13:50:00,525.52,529.52,523.13,524.54,4723,-1.0
AAPL,2025-07-03 13:51:00,515.19,515.21,512.04,513.38,4485,0.0
AAPL,2025-07-03 13:52:00,512.9,513.37,510.13,510.73,1186,0.0
AAPL,2025-07-03 13:53:00,496.4,497.54,493.75,495.76,2310,0.0
AAPL,2025-07-03 13:54:00,496.35,498.28,493.81,495.29,2035,0.0
AAPL,2025-07-03 13:55:00,477.48,480.14,473.75,478.02,3700,0.0
AAPL,2025-07-03 13:56:00,466.34,468.11,465.52,467.74,3152,0.0
AAPL,2025-07-03 13:57:00,466.72,468.88,461.03,465.29,534,0.0
AAPL,2025-07-03 13:58:00,471.2,469.59,469.02,469.44,1603,0.0
AAPL,2025-07-03 13:59:00,478.64,478.46,474.89,477.46,3456,0.0
AAPL,2025-07-03 14:00:00,483.14,484.98,479.82,484.66,1520,0.0
AAPL,2025-07-03 14:01:00,496.1,499.99,493.92,498.2,4102,0.0
AAPL,2025-07-03 14:02:00,492.88,497.42,489.72,494.11,4588,0.0
AAPL,2025-07-03 14:03:00,489.79,495.28,486.57,491.32,2871,0.0
AAPL,2025-07-03 14:04:00,491.05,491.75,488.87,491.04,692,0.0
AAPL,2025-07-03 14:05:00,474.31,473.94,470.3,473.9,3416,0.0
AAPL,2025-07-03 14:06:00,464.63,469.75,462.88,465.64,1104,0.0
AAPL,2025-07-03 14:07:00,479.18,479.55,477.11,478.81,1013,0.0
AAPL,2025-07-03 14:08:00,484.47,484.2,483.79,484.17,1165,0.0
AAPL,2025-07-03 14:09:00,504.1,505.86,501.41,501.71,648,0.0
AAPL,2025-07-03 14:10:00,510.75,512.26,508.06,508.5,2822,0.0
AAPL,2025-07-03 14:11:00,505.82,510.28,505.18,506.63,3105,0.0
AAPL,2025-07-03 14:12:00,499.16,501.19,494.71,499.25,3890,0.0
AAPL,2025-07-03 14:13:00,486.9,489.1,483.6,486.51,3486,0.0
AAPL,2025-07-03 14:14:00,496.69,501.96,493.41,497.89,4797,0.0
AAPL,2025-07-03 14:15:00,494.77,496.72,491.73,492.95,3434,0.0
AAPL,2025-07-03 14:16:00,485.82,485.27,482.75,484.72,4539,0.0
AAPL,2025-07-03 14:17:00,492.36,495.82,489.64,491.05,1629,0.0
AAPL,2025-07-03 14:18:00,489.37,493.67,484.49,489.12,2087,0.0
AAPL,2025-07-03 14:19:00,485.59,486.46,483.21,483.62,1212,0.0
AAPL,2025-07-03 14:20:00,500.0,499.47,496.53,499.02,2962,0.0
AAPL,2025-07-03 14:21:00,497.99,499.43,491.76,496.02,1103,0.0
AAPL,2025-07-03 14:22:00,485.33,488.1,485.89,486.54,1566,0.0
AAPL,2025-07-03 14:23:00,480.72,485.29,479.53,481.4,4885,0.0
AAPL,2025-07-03 14:24:00,474.79,479.05,473.96,475.29,1289,0.0
AAPL,2025-07-03 14:25:00,483.49,485.03,484.08,484.72,3863,0.0
AAPL,2025-07-03 14:26:00,489.08,489.46,484.1,488.32,921,0.0
AAPL,2025-07-03 14:27:00,498.78,498.91,493.89,497.87,2447,0.0
AAPL,2025-07-03 14:28:00,494.23,497.88,492.55,494.32,3347,0.0
AAPL,2025-07-03 14:29:00,506.34,510.28,503.6,507.38,605,0.0
AAPL,2025-07-03 14:30:00,493.77,493.61,491.09,492.3,4132,0.0
AAPL,2025-07-03 14:31:00,481.42,484.48,479.93,483.36,1056,0.0
AAPL,2025-07-03 14:32:00,486.05,489.07,481.89,486.2,3578,0.0
AAPL,2025-07-03 14:33:00,488.45,491.71,488.36,488.8,2537,0.0
AAPL,2025-07-03 14:34:00,506.71,508.05,502.19,506.92,738,1.0
AAPL,2025-07-03 14:35:00,505.21,507.96,503.48,504.38,2167,0.0
AAPL,2025-07-03 14:36:00,504.47,506.23,498.72,503.02,1990,0.0
AAPL,2025-07-03 14:37:00,510.7,517.98,510.8,512.89,2940,0.0
AAPL,2025-07-03 14:38:00,517.61,522.2,514.91,517.87,4831,0.0
AAPL,2025-07-03 14:39:00,471.92,476.82,471.13,473.99,2607,-1.0
AAPL,2025-07-03 14:40:00,497.05,496.79,494.61,495.17,3304,0.0
AAPL,2025-07-03 14:41:00,509.77,513.68,510.01,511.48,3779,0.0
AAPL,2025-07-03 14:42:00,480.89,484.7,479.97,482.64,1629,-1.0
AAPL,2025-07-03 14:43:00,500.29,503.6,494.6,498.9,3709,0.0
AAPL,2025-07-03 14:44:00,478.58,480.58,476.83,479.06,2375,0.0
AAPL,2025-07-03 14:45:00,495.34,493.81,492.15,492.88,3282,0.0
AAPL,2025-07-03 14:46:00,494.88,498.6,490.65,494.7,2646,0.0
AAPL,2025-07-03 14:47:00,511.18,511.76,510.34,510.84,1416,1.0
AAPL,2025-07-03 14:48:00,510.27,515.29,507.75,512.55,3864,0.0
AAPL,2025-07-03 14:49:00,508.26,511.0,503.4,508.35,1481,0.0
AAPL,2025-07-03 14:50:00,505.45,504.58,498.83,503.12,4287,0.0
AAPL,2025-07-03 14:51:00,510.7,509.44,506.78,508.65,3901,0.0
AAPL,2025-07-03 14:52:00,523.69,526.98,519.31,523.21,1288,1.0
AAPL,2025-07-03 14:53:00,525.65,529.46,524.9,527.26,1377,0.0
AAPL,2025-07-03 14:54:00,519.4,523.58,516.86,519.99,2403,0.0
AAPL,2025-07-03 14:55:00,523.01,526.96,518.5,521.78,2366,0.0
AAPL,2025-07-03 14:56:00,507.01,512.17,506.93,508.53,1180,0.0
AAPL,2025-07-03 14:57:00,501.29,504.62,498.79,502.47,1167,0.0
AAPL,2025-07-03 14:58:00,488.51,490.95,486.25,490.02,3683,0.0
AAPL,2025-07-03 14:59:00,476.07,478.78,475.85,478.42,2652,0.0
AAPL,2025-07-03 15:00:00,477.88,482.21,474.07,477.92,1793,0.0
AAPL,2025-07-03 15:01:00,489.91,492.13,486.43,489.77,3699,0.0
AAPL,2025-07-03 15:02:00,491.1,494.45,489.36,493.31,1759,0.0
AAPL,2025-07-03 15:03:00,502.66,508.0,502.07,503.08,2385,0.0
AAPL,2025-07-03 15:04:00,496.32,496.65,492.13,496.16,4238,0.0
AAPL,2025-07-03 15:05:00,488.5,491.07,484.12,486.79,2760,0.0
AAPL,2025-07-03 15:06:00,476.19,477.06,475.09,475.53,1315,0.0
AAPL,2025-07-03 15:07:00,488.15,492.53,490.1,490.34,3846,0.0
AAPL,2025-07-03 15:08:00,471.37,471.21,470.85,471.19,4308,0.0
AAPL,2025-07-03 15:09:00,480.47,483.32,477.96,482.22,2699,0.0
AAPL,2025-07-03 15:10:00,457.98,461.43,454.63,457.06,2724,0.0
AAPL,2025-07-03 15:11:00,447.28,449.23,443.47,445.35,3502,0.0
AAPL,2025-07-03 15:12:00,449.14,451.22,448.28,450.88,3770,0.0
AAPL,2025-07-03 15:13:00,453.8,455.57,450.19,453.59,2796,0.0
AAPL,2025-07-03 15:14:00,458.36,461.63,456.71,458.32,3637,0.0
AAPL,2025-07-03 15:15:00,465.84,464.27,460.35,464.09,3914,0.0
AAPL,2025-07-03 15:16:00,472.16,473.78,468.99,473.39,3252,0.0
AAPL,2025-07-03 15:17:00,469.8,473.33,466.15,470.01,3932,0.0
AAPL,2025-07-03 15:18:00,478.18,478.58,475.11,476.91,4728,0.0
AAPL,2025-07-03 15:19:00,463.87,468.87,464.56,465.72,3416,0.0
AAPL,2025-07-03 15:20:00,479.0,480.62,478.53,480.25,3971,0.0
AAPL,2025-07-03 15:21:00,489.1,489.44,483.74,487.93,4121,0.0
AAPL,2025-07-03 15:22:00,480.88,480.33,480.27,480.32,2145,0.0
AAPL,2025-07-03 15:23:00,496.34,498.82,493.7,495.91,1879,0.0
AAPL,2025-07-03 15:24:00,492.73,492.26,488.05,490.95,4824,0.0
AAPL,2025-07-03 15:25:00,500.37,498.6,494.78,498.21,4721,0.0
AAPL,2025-07-03 15:26:00,506.35,506.21,502.32,504.68,2363,0.0
AAPL,2025-07-03 15:27:00,509.07,515.12,509.75,511.01,4177,0.0
AAPL,2025-07-03 15:28:00,512.12,513.74,509.71,511.44,4865,0.0
AAPL,2025-07-03 15:29:00,516.81,519.55,516.71,518.6,4469,0.0
AAPL,2025-07-03 15:30:00,540.84,539.51,534.23,539.19,4957,0.0
AAPL,2025-07-03 15:31:00,528.87,529.39,523.58,527.62,2893,0.0
AAPL,2025-07-03 15:32:00,521.39,523.65,519.45,520.92,1163,0.0
AAPL,2025-07-03 15:33:00,492.4,496.21,490.26,492.49,3503,0.0
AAPL,2025-07-03 15:34:00,489.58,492.98,487.45,491.82,3536,0.0
AAPL,2025-07-03 15:35:00,492.53,494.97,489.15,490.08,1576,0.0
AAPL,2025-07-03 15:36:00,491.03,492.28,487.7,488.74,4067,0.0
AAPL,2025-07-03 15:37:00,468.1,471.97,465.28,469.55,4894,0.0
AAPL,2025-07-03 15:38:00,475.79,479.56,473.05,475.83,4912,0.0
AAPL,2025-07-03 15:39:00,490.62,494.11,491.14,492.74,3220,0.0
AAPL,2025-07-03 15:40:00,490.34,494.39,488.37,492.0,529,0.0
AAPL,2025-07-03 15:41:00,496.2,497.45,489.99,493.81,2300,0.0
AAPL,2025-07-03 15:42:00,492.26,493.66,486.44,490.13,4373,0.0
AAPL,2025-07-03 15:43:00,508.73,512.46,507.54,510.89,4960,0.0
AAPL,2025-07-03 15:44:00,502.89,504.45,499.17,502.85,3137,0.0
AAPL,2025-07-03 15:45:00,491.3,497.69,490.96,493.42,1365,0.0
AAPL,2025-07-03 15:46:00,513.52,515.08,512.49,513.74,4270,0.0
AAPL,2025-07-03 15:47:00,501.41,506.24,500.39,502.18,1599,0.0
AAPL,2025-07-03 15:48:00,495.01,498.37,492.46,496.33,1424,0.0
AAPL,2025-07-03 15:49:00,516.75,519.3,515.96,516.87,2877,0.0
AAPL,2025-07-03 15:50:00,512.39,515.05,511.56,512.46,3086,0.0
AAPL,2025-07-03 15:51:00,504.89,507.23,503.73,506.09,4074,0.0
AAPL,2025-07-03 15:52:00,515.44,515.93,510.53,515.35,4954,0.0
AAPL,2025-07-03 15:53:00,505.79,509.95,503.98,506.1,1386,0.0
AAPL,2025-07-03 15:54:00,511.28,514.97,505.53,510.18,824,0.0
AAPL,2025-07-03 15:55:00,515.01,518.11,510.34,515.33,4193,0.0
AAPL,2025-07-03 15:56:00,521.01,524.76,521.45,521.83,1569,0.0
AAPL,2025-07-03 15:57:00,517.74,519.26,515.06,517.51,3581,0.0
AAPL,2025-07-03 15:58:00,529.17,527.81,524.52,527.69,2059,0.0
AAPL,2025-07-03 15:59:00,531.84,535.53,530.08,530.95,3281,0.0
AAPL,2025-07-03 16:00:00,537.06,536.61,531.94,534.9,2401,0.0
AAPL,2025-07-04 09:30:00,541.03,543.41,534.2,538.43,3170,0.0
AAPL,2025-07-04 09:31:00,550.95,549.71,548.22,549.27,2249,0.0
AAPL,2025-07-04 09:32:00,542.57,545.1,538.12,543.36,1139,0.0
AAPL,2025-07-04 09:33:00,539.7,546.0,538.61,541.9,4488,0.0
AAPL,2025-07-04 09:34:00,540.52,545.85,541.34,542.47,960,0.0
AAPL,2025-07-04 09:35:00,578.08,580.26,575.65,576.1,4651,0.0
AAPL,2025-07-04 09:36:00,580.27,582.85,574.26,579.45,3340,0.0
AAPL,2025-07-04 09:37:00,591.39,596.15,591.96,593.59,4412,1.0
AAPL,2025-07-04 09:38:00,607.76,613.59,606.32,609.24,3463,0.0
AAPL,2025-07-04 09:39:00,593.08,600.01,590.23,596.03,746,0.0
AAPL,2025-07-04 09:40:00,591.43,597.63,591.11,592.49,1588,0.0
AAPL,2025-07-04 09:41:00,573.18,576.17,570.69,574.94,4390,0.0
AAPL,2025-07-04 09:42:00,592.34,599.15,588.43,594.03,3986,0.0
AAPL,2025-07-04 09:43:00,566.46,573.65,567.38,568.19,3534,0.0
AAPL,2025-07-04 09:44:00,572.52,574.21,568.49,571.42,4521,0.0
AAPL,2025-07-04 09:45:00,569.34,570.93,564.1,567.77,2078,0.0
AAPL,2025-07-04 09:46:00,548.83,549.51,544.42,548.59,1859,0.0
AAPL,2025-07-04 09:47:00,552.79,554.09,550.87,551.94,2996,0.0
AAPL,2025-07-04 09:48:00,547.71,554.37,545.72,549.42,958,0.0
AAPL,2025-07-04 09:49:00,539.67,541.83,538.99,540.95,2348,0.0
AAPL,2025-07-04 09:50:00,541.63,546.21,542.92,543.87,4602,0.0
AAPL,2025-07-04 09:51:00,546.49,544.48,542.45,544.34,4372,0.0
AAPL,2025-07-04 09:52:00,545.64,550.6,544.31,547.38,4592,0.0
AAPL,2025-07-04 09:53:00,557.06,557.68,552.52,556.0,2681,0.0
AAPL,2025-07-04 09:54:00,562.19,564.77,561.5,562.72,1065,0.0
AAPL,2025-07-04 09:55:00,566.05,569.8,565.14,566.87,4906,0.0
AAPL,2025-07-04 09:56:00,552.34,554.42,552.94,553.42,1694,0.0
AAPL,2025-07-04 09:57:00,543.97,546.54,539.68,543.67,1574,0.0
AAPL,2025-07-04 09:58:00,551.52,552.18,548.07,550.61,1501,0.0
AAPL,2025-07-04 09:59:00,544.59,549.16,544.45,544.48,4214,0.0
AAPL,2025-07-04 10:00:00,538.8,538.46,537.33,538.05,1488,0.0
AAPL,2025-07-04 10:01:00,524.89,524.41,519.16,523.53,1352,0.0
AAPL,2025-07-04 10:02:00,536.15,537.92,533.25,536.49,3853,0.0
AAPL,2025-07-04 10:03:00,523.31,525.13,517.54,520.73,3718,0.0
AAPL,2025-07-04 10:04:00,538.56,542.92,533.75,538.25,4739,0.0
AAPL,2025-07-04 10:05:00,541.3,547.08,540.11,543.91,4675,0.0
AAPL,2025-07-04 10:06:00,550.76,558.28,550.99,553.46,971,0.0
AAPL,2025-07-04 10:07:00,544.85,545.03,538.91,543.68,1098,0.0
AAPL,2025-07-04 10:08:00,541.64,544.6,534.93,539.57,566,0.0
AAPL,2025-07-04 10:09:00,527.79,530.41,525.52,530.03,2131,0.0
AAPL,2025-07-04 10:10:00,535.18,538.4,530.49,535.69,3003,0.0
AAPL,2025-07-04 10:11:00,544.75,546.99,541.9,545.21,3444,0.0
AAPL,2025-07-04 10:12:00,536.51,540.65,532.82,537.99,2311,0.0
AAPL,2025-07-04 10:13:00,538.7,541.58,535.62,537.37,4607,0.0
AAPL,2025-07-04 10:14:00,556.88,559.5,549.96,554.33,1190,0.0
AAPL,2025-07-04 10:15:00,542.52,544.29,543.18,543.83,1397,0.0
AAPL,2025-07-04 10:16:00,554.19,554.44,553.15,554.23,915,0.0
AAPL,2025-07-04 10:17:00,556.15,561.9,553.07,558.6,1492,0.0
AAPL,2025-07-04 10:18:00,562.71,564.29,557.64,562.94,2873,0.0
AAPL,2025-07-04 10:19:00,553.97,555.73,552.2,553.24,1476,0.0
AAPL,2025-07-04 10:20:00,556.3,560.46,555.73,555.89,3401,0.0
AAPL,2025-07-04 10:21:00,542.04,544.88,539.62,539.91,880,0.0
AAPL,2025-07-04 10:22:00,551.37,558.88,550.17,553.61,2889,0.0
AAPL,2025-07-04 10:23:00,542.71,546.14,537.3,542.27,3127,0.0
AAPL,2025-07-04 10:24:00,553.28,553.87,553.2,553.86,4358,0.0
AAPL,2025-07-04 10:25:00,577.9,579.54,573.47,576.03,2437,0.0
AAPL,2025-07-04 10:26:00,581.98,585.87,579.99,580.67,3064,0.0
AAPL,2025-07-04 10:27:00,593.71,596.71,587.13,591.69,1669,0.0
AAPL,2025-07-04 10:28:00,575.67,579.14,576.3,577.34,3996,0.0
AAPL,2025-07-04 10:29:00,572.4,580.31,569.45,574.98,2691,0.0
AAPL,2025-07-04 10:30:00,582.34,588.99,582.69,584.72,2296,0.0
AAPL,2025-07-04 10:31:00,574.14,575.5,569.25,572.7,3600,0.0
AAPL,2025-07-04 10:32:00,591.74,594.95,584.31,589.75,2614,0.0
AAPL,2025-07-04 10:33:00,629.0,631.54,626.15,630.5,1194,1.0
AAPL,2025-07-04 10:34:00,632.24,636.68,627.42,632.35,4183,0.0
AAPL,2025-07-04 10:35:00,650.4,653.34,645.9,649.0,4351,0.0
AAPL,2025-07-04 10:36:00,654.37,658.39,650.94,652.9,4602,0.0
AAPL,2025-07-04 10:37:00,669.11,673.64,665.54,667.83,4808,0.0
AAPL,2025-07-04 10:38:00,650.59,658.09,645.32,651.74,1504,0.0
AAPL,2025-07-04 10:39:00,658.82,662.0,655.44,661.64,1784,0.0
AAPL,2025-07-04 10:40:00,662.43,666.96,658.76,662.06,2710,0.0
AAPL,2025-07-04 10:41:00,654.18,652.45,646.23,651.98,2331,0.0
AAPL,2025-07-04 10:42:00,642.77,648.16,639.72,645.18,4738,0.0
AAPL,2025-07-04 10:43:00,643.22,645.74,639.33,641.61,1016,0.0
AAPL,2025-07-04 10:44:00,648.3,652.88,644.46,647.95,2886,0.0
AAPL,2025-07-04 10:45:00,628.46,632.18,626.88,631.27,1123,0.0
AAPL,2025-07-04 10:46:00,626.12,626.55,617.3,623.1,4272,0.0
AAPL,2025-07-04 10:47:00,621.37,622.07,621.19,621.2,1711,0.0
AAPL,2025-07-04 10:48:00,612.78,613.94,607.34,610.5,2883,0.0
AAPL,2025-07-04 10:49:00,615.28,622.52,611.44,617.55,4056,0.0
AAPL,2025-07-04 10:50:00,635.5,642.33,635.67,637.6,1973,0.0
AAPL,2025-07-04 10:51:00,628.0,628.81,622.03,625.56,4316,0.0
AAPL,2025-07-04 10:52:00,633.77,636.99,630.12,631.36,2892,0.0
AAPL,2025-07-04 10:53:00,624.15,627.98,618.58,621.87,687,0.0
AAPL,2025-07-04 10:54:00,625.53,626.72,621.67,624.61,4012,0.0
AAPL,2025-07-04 10:55:00,620.84,623.2,614.65,619.3,4074,0.0
AAPL,2025-07-04 10:56:00,628.72,629.19,623.47,629.0,4733,0.0
AAPL,2025-07-04 10:57:00,601.56,603.8,596.46,602.21,1268,0.0
AAPL,2025-07-04 10:58:00,601.94,600.58,594.95,600.57,4430,0.0
AAPL,2025-07-04 10:59:00,592.58,600.69,592.95,594.82,4594,0.0
AAPL,2025-07-04 11:00:00,590.5,589.07,584.64,587.61,2392,0.0
AAPL,2025-07-04 11:01:00,581.91,583.65,579.3,582.31,1925,0.0
AAPL,2025-07-04 11:02:00,590.43,589.94,585.8,589.52,3924,0.0
AAPL,2025-07-04 11:03:00,590.01,595.35,584.72,590.29,1065,0.0
AAPL,2025-07-04 11:04:00,596.98,600.05,596.88,597.63,3692,0.0
AAPL,2025-07-04 11:05:00,623.78,624.97,617.18,622.59,3657,0.0
AAPL,2025-07-04 11:06:00,624.91,631.49,621.94,627.22,4246,0.0
AAPL,2025-07-04 11:07:00,630.38,635.38,629.04,633.46,4384,0.0
AAPL,2025-07-04 11:08:00,626.72,632.61,626.45,629.01,3806,0.0
AAPL,2025-07-04 11:09:00,636.03,643.18,637.15,639.17,1245,0.0
AAPL,2025-07-04 11:10:00,675.09,682.21,673.55,675.56,4797,1.0
AAPL,2025-07-04 11:11:00,696.95,697.94,690.45,694.23,3867,0.0
AAPL,2025-07-04 11:12:00,698.04,701.61,698.03,701.23,2540,0.0
AAPL,2025-07-04 11:13:00,716.83,717.91,708.41,715.17,4073,0.0
AAPL,2025-07-04 11:14:00,716.69,720.63,711.03,717.11,4758,0.0
AAPL,2025-07-04 11:15:00,715.35,718.33,710.41,716.01,4391,0.0
AAPL,2025-07-04 11:16:00,746.73,744.04,737.16,743.07,3252,0.0
AAPL,2025-07-04 11:17:00,742.21,743.69,735.45,740.48,3609,0.0
AAPL,2025-07-04 11:18:00,705.06,704.64,702.99,703.79,1212,0.0
AAPL,2025-07-04 11:19:00,725.74,735.66,726.9,728.8,2409,0.0
AAPL,2025-07-04 11:20:00,714.35,714.11,712.76,713.44,2190,0.0
AAPL,2025-07-04 11:21:00,735.91,737.15,733.73,736.31,1401,1.0
AAPL,2025-07-04 11:22:00,716.79,719.57,712.37,716.97,4290,-1.0
AAPL,2025-07-04 11:23:00,704.76,707.39,700.29,702.72,993,0.0
AAPL,2025-07-04 11:24:00,695.11,704.45,694.51,698.21,4962,0.0
AAPL,2025-07-04 11:25:00,713.73,716.03,709.99,711.85,1261,0.0
AAPL,2025-07-04 11:26:00,684.11,683.65,681.56,683.43,2163,-1.0
AAPL,2025-07-04 11:27:00,680.86,682.64,682.26,682.51,3686,0.0
AAPL,2025-07-04 11:28:00,679.27,681.54,671.47,676.42,1060,0.0
AAPL,2025-07-04 11:29:00,662.87,667.34,661.99,664.13,507,0.0
AAPL,2025-07-04 11:30:00,675.06,677.18,671.24,672.78,1787,0.0
AAPL,2025-07-04 11:31:00,661.25,662.12,658.48,660.41,3029,0.0
AAPL,2025-07-04 11:32:00,646.77,646.18,639.61,645.56,4037,0.0
AAPL,2025-07-04 11:33:00,617.8,624.73,615.32,620.55,1422,0.0
AAPL,2025-07-04 11:34:00,634.54,635.81,628.91,632.82,4723,0.0
AAPL,2025-07-04 11:35:00,644.01,648.86,642.13,645.06,2166,0.0
AAPL,2025-07-04 11:36:00,642.07,647.2,638.63,643.82,3399,0.0
AAPL,2025-07-04 11:37:00,662.87,661.58,659.13,660.92,972,0.0
AAPL,2025-07-04 11:38:00,646.15,649.4,641.38,643.1,3470,0.0
AAPL,2025-07-04 11:39:00,629.04,632.13,630.21,631.32,4159,0.0
AAPL,2025-07-04 11:40:00,662.59,666.7,659.21,661.58,3583,1.0
AAPL,2025-07-04 11:41:00,669.15,669.99,661.93,668.27,2330,0.0
AAPL,2025-07-04 11:42:00,651.44,653.77,652.15,653.7,3544,0.0
AAPL,2025-07-04 11:43:00,646.59,651.89,642.7,647.14,3646,0.0
AAPL,2025-07-04 11:44:00,654.93,659.35,651.08,654.57,4553,0.0
AAPL,2025-07-04 11:45:00,670.53,674.44,668.09,670.88,1987,0.0
AAPL,2025-07-04 11:46:00,665.29,668.46,659.81,662.74,1859,0.0
AAPL,2025-07-04 11:47:00,670.38,670.35,662.62,667.62,3536,0.0
AAPL,2025-07-04 11:48:00,670.73,675.22,666.01,668.61,1319,0.0
AAPL,2025-07-04 11:49:00,652.63,656.27,650.99,651.8,3381,0.0
AAPL,2025-07-04 11:50:00,657.54,659.83,652.78,657.65,964,0.0
AAPL,2025-07-04 11:51:00,670.8,670.72,665.55,669.93,3978,0.0
AAPL,2025-07-04 11:52:00,660.38,664.72,657.42,662.98,3539,0.0
AAPL,2025-07-04 11:53:00,660.51,666.03,657.01,663.4,841,0.0
AAPL,2025-07-04 11:54:00,658.07,660.97,654.27,656.73,2160,0.0
AAPL,2025-07-04 11:55:00,661.6,667.78,662.01,663.32,1612,0.0
AAPL,2025-07-04 11:56:00,661.77,663.71,654.67,660.41,1899,0.0
AAPL,2025-07-04 11:57:00,662.99,668.27,662.27,665.47,4614,0.0
AAPL,2025-07-04 11:58:00,652.23,659.66,652.31,655.16,553,0.0
AAPL,2025-07-04 11:59:00,660.35,666.44,656.05,662.07,2907,0.0
AAPL,2025-07-04 12:00:00,623.92,622.74,621.9,622.49,2516,-1.0
AAPL,2025-07-04 12:01:00,612.06,615.1,612.95,613.07,3824,0.0
AAPL,2025-07-04 12:02:00,606.54,608.8,605.25,607.54,1829,0.0
AAPL,2025-07-04 12:03:00,622.67,621.54,615.74,621.53,4350,0.0
AAPL,2025-07-04 12:04:00,607.98,608.54,606.22,606.99,4797,0.0
AAPL,2025-07-04 12:05:00,606.84,605.35,601.88,605.26,3322,0.0
AAPL,2025-07-04 12:06:00,598.82,605.33,595.31,601.19,1223,0.0
AAPL,2025-07-04 12:07:00,602.6,610.46,602.91,605.03,1045,0.0
AAPL,2025-07-04 12:08:00,610.02,611.75,604.56,607.13,1757,0.0
AAPL,2025-07-04 12:09:00,583.12,586.93,578.22,582.84,3411,0.0
AAPL,2025-07-04 12:10:00,587.75,590.49,586.38,586.52,1750,0.0
AAPL,2025-07-04 12:11:00,567.12,566.4,563.96,566.17,3864,0.0
AAPL,2025-07-04 12:12:00,558.51,555.91,552.39,555.85,3983,0.0
AAPL,2025-07-04 12:13:00,568.45,572.31,567.32,567.81,2170,0.0
AAPL,2025-07-04 12:14:00,562.36,566.8,561.62,564.99,2723,0.0
AAPL,2025-07-04 12:15:00,558.99,560.47,559.48,559.87,4455,0.0
AAPL,2025-07-04 12:16:00,588.2,588.29,587.13,587.33,3388,0.0
AAPL,2025-07-04 12:17:00,593.31,593.05,587.63,591.1,4218,0.0
AAPL,2025-07-04 12:18:00,580.08,584.28,576.49,579.08,1261,0.0
AAPL,2025-07-04 12:19:00,597.43,600.83,592.13,595.82,536,0.0
AAPL,2025-07-04 12:20:00,589.31,594.99,589.1,592.15,4380,0.0
AAPL,2025-07-04 12:21:00,584.5,588.36,583.93,586.38,1161,0.0
AAPL,2025-07-04 12:22:00,585.3,586.2,577.46,582.47,3229,0.0
AAPL,2025-07-04 12:23:00,574.38,575.16,570.41,574.4,1074,0.0
AAPL,2025-07-04 12:24:00,573.46,573.46,568.4,572.25,3937,0.0
AAPL,2025-07-04 12:25:00,579.62,581.79,573.56,578.2,2530,0.0
AAPL,2025-07-04 12:26:00,601.52,601.8,596.11,598.88,1783,0.0
AAPL,2025-07-04 12:27:00,605.78,611.85,601.42,605.98,3011,0.0
AAPL,2025-07-04 12:28:00,614.64,612.96,609.69,612.36,607,0.0
AAPL,2025-07-04 12:29:00,630.73,635.47,631.78,632.11,3462,0.0
AAPL,2025-07-04 12:30:00,633.61,633.73,631.38,631.44,2227,0.0
AAPL,2025-07-04 12:31:00,652.34,652.9,649.57,649.98,4943,0.0
AAPL,2025-07-04 12:32:00,661.16,666.76,657.99,661.84,3538,0.0
AAPL,2025-07-04 12:33:00,644.67,649.07,644.77,646.86,2774,0.0
AAPL,2025-07-04 12:34:00,640.42,645.13,635.71,641.98,3236,0.0
AAPL,2025-07-04 12:35:00,656.29,660.89,649.66,654.55,3706,0.0
AAPL,2025-07-04 12:36:00,633.71,636.15,629.58,632.42,3683,0.0
AAPL,2025-07-04 12:37:00,641.33,647.6,636.79,642.26,3533,0.0
